ax,ay,az,gx,gy,gz
1.3884,0.3572,-0.0588,-1.2061,-16.5802,14.7023
1.4133,0.3472,-0.052,-0.5344,-17.9924,14.0611
1.4424,0.3472,-0.0676,0.1527,-19.5802,13.313
1.4602,0.3416,-0.0645,0.7405,-21.5496,12.7328
1.4968,0.3345,-0.0608,1.374,-23.5267,11.5649
1.5403,0.3298,-0.0618,1.8092,-25.5344,10.4809
1.5908,0.322,-0.053,2.7176,-27.687,9.3282
1.6382,0.3184,-0.0659,3.6489,-29.6718,7.5573
1.6821,0.3125,-0.0701,4.3435,-31.9313,6.1527
1.7314,0.3071,-0.0879,5.0382,-34.0382,4.3511
1.8008,0.3096,-0.0605,5.8855,-37.5878,2.1298
1.8589,0.314,-0.0771,6.7405,-40.5878,-1.0763
1.9219,0.3066,-0.1113,7.313,-41.7023,-4.6336
1.9854,0.2964,-0.1353,7.8626,-42.2061,-9.2137
1.9999,0.2969,-0.1445,8.3817,-41.8321,-14.2748
1.9999,0.2966,-0.168,8.7252,-39.8397,-20.0229
1.9999,0.2937,-0.1953,8.9237,-37.1374,-26.0305
1.9999,0.2942,-0.2095,8.687,-33.2519,-32.9847
1.9999,0.2954,-0.2336,8.7557,-29.0534,-39.6947
1.9999,0.2961,-0.2556,8.2824,-24.2137,-46.6718
1.9999,0.3057,-0.2454,8.145,-19.4656,-53.4962
1.9999,0.312,-0.2559,7.6718,-14.5496,-60.458
1.9999,0.3167,-0.2478,7.229,-10.5802,-67.0076
1.9999,0.3176,-0.2473,6.8626,-7.145,-73.3053
1.9999,0.3125,-0.2417,6.084,-3.7786,-80.4122
1.9999,0.3145,-0.2314,5.4962,-1.3282,-86.7557
1.9999,0.3113,-0.2314,5.084,1.145,-94.1603
1.9999,0.3125,-0.2336,4.3282,3.8015,-99.5267
1.9999,0.3066,-0.2366,3.542,6.6107,-106.2214
1.9999,0.2974,-0.2407,2.6947,9.5954,-113.4198
1.9999,0.2896,-0.2388,1.6947,12.9847,-120.9237
1.9999,0.2759,-0.2231,0.7099,16.8321,-128.3969
1.9999,0.2686,-0.2251,-0.313,20.2595,-136.1603
1.9999,0.2537,-0.238,-1.0229,23.6947,-144.0534
1.9999,0.2378,-0.2295,-2.145,26.9695,-152.4351
1.9999,0.2266,-0.22,-3.0382,30.3893,-160.4427
1.9999,0.2107,-0.2126,-3.8931,33.8321,-168.7863
1.9999,0.2117,-0.1975,-4.9542,37.313,-177.4733
1.9999,0.21,-0.1985,-5.9313,40.6412,-186.1069
1.9999,0.2004,-0.1702,-6.7099,44.0916,-194.8092
1.9999,0.1909,-0.1624,-7.5573,47.3969,-203.5114
1.9999,0.189,-0.1511,-8.3511,50.2137,-211.8092
1.9999,0.188,-0.1257,-9.4198,52.2595,-220.145
1.9999,0.1826,-0.1096,-10.1603,54.0076,-228.2443
1.9999,0.1746,-0.0857,-10.9618,55.0076,-235.7176
1.9999,0.1726,-0.061,-11.458,55.3664,-242.7481
1.9999,0.1758,-0.0396,-12.0611,54.7176,-249.1298
1.9999,0.1799,-0.0161,-12.5878,53.626,-250.1374
1.9999,0.1741,-0.0161,-13.0076,52.6565,-250.1374
1.9999,0.1536,-0.0164,-13.2061,51.5496,-250.1374
1.9999,0.1533,-0.0107,-12.9847,50.4427,-250.1374
1.9999,0.166,0.0044,-12.4427,48.1374,-250.1374
1.9999,0.167,0.0178,-11.8397,44.6031,-250.1374
1.9999,0.1733,0.0254,-11.8244,41.0,-250.1374
1.9999,0.1624,0.0217,-11.6718,37.8473,-250.1374
1.9973,0.147,0.0146,-11.5267,34.5725,-250.1374
1.9788,0.1401,-0.0024,-11.771,31.2748,-250.1374
1.9636,0.146,0.0039,-12.1374,28.1985,-250.1374
1.9409,0.1472,-0.0007,-12.5115,24.458,-250.1374
1.928,0.1462,0.0037,-13.2977,20.6107,-250.1374
1.9077,0.1367,0.0112,-14.0153,15.8244,-250.1374
1.9004,0.1206,0.0117,-15.0229,9.6947,-250.1374
1.8955,0.1086,0.01,-16.229,2.8321,-250.1374
1.9063,0.0779,0.0103,-17.2901,-5.5496,-250.1374
1.927,0.0525,0.0068,-19.0305,-17.771,-250.1374
1.9468,0.0422,-0.0144,-21.0992,-28.5802,-250.1374
1.9807,0.0271,-0.0264,-23.7099,-40.313,-250.1374
1.9999,0.0042,-0.0374,-25.9389,-49.5038,-250.1374
1.9999,-0.0161,-0.073,-28.8244,-56.7252,-250.1374
1.9999,-0.0444,-0.0974,-31.9389,-61.7786,-250.1374
1.9999,-0.0693,-0.1299,-35.0916,-64.313,-250.1374
1.9999,-0.0955,-0.1577,-38.4656,-64.5649,-250.1374
1.9999,-0.1104,-0.1692,-41.9771,-61.8473,-250.1374
1.9999,-0.1353,-0.1934,-45.1298,-56.8855,-250.1374
1.9999,-0.1565,-0.1897,-48.4046,-49.9924,-250.1374
1.9468,-0.1836,-0.1843,-51.1908,-40.7328,-250.1374
1.8699,-0.2078,-0.1787,-53.4656,-30.3206,-250.1374
1.7852,-0.2314,-0.1633,-55.0,-18.3817,-250.1374
1.6772,-0.261,-0.1392,-55.9084,-6.1985,-250.1374
1.5708,-0.2795,-0.1042,-55.9466,7.9695,-250.1374
1.4543,-0.2979,-0.0847,-54.7176,21.4733,-250.1374
1.3972,-0.3015,-0.0757,-52.8092,35.4809,-250.1374
1.2832,-0.3157,-0.0288,-49.9237,49.9542,-250.1374
1.1682,-0.3362,-0.0151,-46.4885,64.7328,-250.1374
1.0476,-0.3625,0.012,-42.3435,79.5343,-250.1374
0.9326,-0.3772,0.0359,-37.1069,93.5954,-250.1374
0.8147,-0.3882,0.0547,-31.1603,106.7405,-250.1374
0.7168,-0.3923,0.0823,-24.4656,118.4351,-250.1374
0.6182,-0.3835,0.1179,-16.8855,127.2137,-250.1374
0.5828,-0.3838,0.1362,-9.2214,132.6794,-250.1374
0.5056,-0.3799,0.165,-1.0687,135.1756,-250.1374
0.4294,-0.375,0.186,7.1908,134.9466,-250.1374
0.3618,-0.3721,0.2,15.7252,132.9771,-250.1374
0.3052,-0.3608,0.1885,23.7176,129.5038,-250.1374
0.2588,-0.3533,0.1926,31.5573,125.1221,-250.1374
0.2136,-0.3372,0.1943,39.1145,119.374,-250.1374
0.1821,-0.322,0.1709,46.0992,112.7328,-250.1374
0.1602,-0.3235,0.1758,52.6565,105.7176,-250.1374
0.1331,-0.3198,0.1504,58.7252,97.9618,-250.1374
0.1152,-0.3181,0.1257,64.0534,88.9313,-250.1374
0.0959,-0.3228,0.1108,69.0763,78.9313,-250.1374
0.0852,-0.3303,0.0703,73.8855,67.229,-250.1374
0.0718,-0.332,0.0583,77.7481,55.4733,-250.1374
0.071,-0.3386,0.0188,81.1374,43.6031,-250.1374
0.0376,-0.3318,-0.0078,83.458,33.2519,-250.1374
0.0259,-0.3286,-0.032,85.2214,25.2061,-250.1374
-0.0059,-0.3135,-0.0544,86.8473,17.0458,-250.1374
-0.0405,-0.2876,-0.0793,88.4122,11.313,-250.1374
-0.0908,-0.282,-0.1069,89.5191,7.5038,-250.1374
-0.135,-0.239,-0.1152,90.3511,5.0611,-250.1374
-0.2104,-0.2036,-0.1169,91.2672,5.0,-250.1374
-0.2832,-0.1677,-0.1274,92.1679,6.4885,-250.1374
-0.3606,-0.1318,-0.1453,93.4198,9.3053,-250.1374
-0.448,-0.1021,-0.1545,94.9237,13.3206,-250.1374
-0.4883,-0.0896,-0.1553,96.542,18.5954,-250.1374
-0.5815,-0.0652,-0.1597,98.3817,24.7786,-250.1374
-0.6733,-0.0356,-0.1729,100.4275,32.4122,-250.1374
-0.7634,-0.0071,-0.1768,102.4504,40.0611,-250.1374
-0.8564,0.0159,-0.1885,105.9618,48.5573,-250.1374
-0.9871,0.0579,-0.1936,109.0687,54.7176,-250.1374
-1.0776,0.084,-0.1938,112.2443,58.0534,-250.1374
-1.1135,0.0994,-0.2095,114.2977,60.0229,-250.1374
-1.1963,0.1438,-0.2258,116.4427,60.7481,-250.1374
-1.2771,0.1812,-0.2415,118.7939,60.1603,-250.1374
-1.3557,0.2341,-0.2556,120.5573,58.9695,-250.1374
-1.4263,0.2864,-0.2786,120.2366,56.7863,-250.1374
-1.4827,0.3511,-0.2842,119.5343,54.2137,-250.1374
-1.5371,0.3816,-0.3137,118.9924,50.4656,-250.1374
-1.5955,0.4185,-0.335,117.458,46.2061,-250.1374
-1.6497,0.4509,-0.3657,113.2748,41.4656,-250.1374
-1.6667,0.4629,-0.3855,109.8244,36.2824,-250.1374
-1.6936,0.5071,-0.3567,105.626,28.1679,-250.1374
-1.7378,0.5334,-0.3567,100.4962,17.5573,-250.1374
-1.7358,0.5488,-0.3782,94.0763,4.6641,-250.1374
-1.7551,0.5591,-0.4153,87.9389,-8.084,-242.5802
-1.7156,0.5637,-0.4048,80.9771,-23.8931,-228.6718
-1.699,0.5757,-0.3972,74.7023,-40.2595,-216.2748
-1.6692,0.5864,-0.4216,67.5343,-54.3359,-204.6031
-1.615,0.5891,-0.4556,60.5496,-66.8244,-193.7099
-1.5671,0.5898,-0.4744,53.7176,-78.0382,-183.4733
-1.5056,0.5828,-0.5012,46.9313,-87.4657,-174.3893
-1.4221,0.5679,-0.5222,40.2366,-92.0534,-165.6947
-1.3416,0.5637,-0.5493,33.8626,-94.6641,-157.771
-1.3237,0.5452,-0.5266,28.1221,-94.5191,-150.2824
-1.2488,0.5339,-0.5342,22.5878,-93.1374,-143.2519
-1.176,0.5081,-0.5339,17.4809,-92.374,-136.1221
-1.1016,0.4763,-0.52,12.7023,-89.4962,-129.7634
-1.0232,0.4473,-0.5085,8.8015,-84.8321,-123.1985
-0.9607,0.4058,-0.5027,5.4962,-80.6718,-117.5573
-0.8923,0.3752,-0.4868,2.5954,-76.4275,-112.8855
-0.8311,0.3569,-0.4631,0.5038,-71.5649,-108.8168
-0.8093,0.3523,-0.4475,-0.7099,-66.7328,-105.7786
-0.7622,0.323,-0.4163,-1.8397,-62.0076,-103.6031
-0.7234,0.3047,-0.3992,-2.2061,-57.1756,-102.1069
-0.6882,0.2766,-0.3772,-1.9084,-52.2748,-101.4733
-0.6562,0.2598,-0.3442,-1.9466,-47.4809,-101.5267
-0.627,0.2346,-0.335,-1.5344,-42.6947,-102.5496
-0.613,0.2239,-0.3232,-0.6641,-37.3206,-103.4351
-0.6165,0.2361,-0.3125,0.3359,-31.5573,-104.7252
-0.6208,0.2295,-0.3066,1.2519,-25.8321,-106.0229
-0.6294,0.2329,-0.302,2.0916,-19.5649,-107.1221
-0.6404,0.2356,-0.2976,2.6336,-11.9618,-107.7557
-0.6584,0.2454,-0.3076,3.4046,-3.6794,-107.3282
-0.6919,0.2451,-0.2981,3.8473,3.8092,-106.626
-0.7422,0.2556,-0.2856,3.9924,10.2519,-105.5649
-0.7878,0.2654,-0.281,4.0763,15.4733,-103.7252
-0.835,0.2808,-0.2534,4.1069,19.7634,-101.3588
-0.8928,0.3018,-0.2458,4.084,22.5496,-98.6489
-0.9155,0.3062,-0.25,4.1756,24.3435,-97.0916
-0.9705,0.3262,-0.2449,3.9389,25.5267,-93.6565
-1.0098,0.3447,-0.2354,3.8855,25.8015,-90.8168
-1.0544,0.3533,-0.2283,3.8473,25.7176,-86.1603
-1.1042,0.3667,-0.2271,3.7023,25.0076,-80.9847
-1.1436,0.3757,-0.2258,3.5038,24.2519,-76.4427
-1.176,0.3806,-0.2202,3.4427,22.9389,-71.9695
-1.2029,0.3857,-0.218,3.3817,20.7405,-67.4046
-1.2344,0.3896,-0.2095,3.1603,18.1679,-62.8855
-1.2466,0.3938,-0.2017,2.6794,15.4198,-57.8321
-1.2676,0.4006,-0.1882,2.2824,12.4046,-52.0687
-1.2808,0.3975,-0.179,2.0,9.2519,-46.8855
-1.2859,0.4014,-0.188,1.8702,5.1603,-41.1832
-1.2898,0.3884,-0.1868,1.4656,1.2061,-35.0458
-1.2869,0.387,-0.1836,1.1603,-2.7023,-29.1603
-1.2771,0.3882,-0.1816,1.0611,-6.2672,-23.3664
-1.2683,0.3962,-0.1772,0.855,-9.1679,-18.0458
-1.25,0.4043,-0.1824,1.0687,-11.8855,-12.626
-1.2356,0.3972,-0.1831,1.0687,-14.1756,-7.313
-1.2283,0.3997,-0.1882,1.0229,-15.626,-2.8855
-1.2065,0.4031,-0.1853,1.1603,-16.771,1.8626
-1.1877,0.3975,-0.1902,1.1756,-17.3359,6.2366
-1.166,0.3928,-0.198,1.0458,-17.9542,10.1145
-1.1499,0.3914,-0.2051,1.1908,-18.2672,13.9389
-1.1304,0.3865,-0.2085,0.9924,-18.0,17.5496
-1.1113,0.3784,-0.2129,1.0992,-17.7481,20.7328
-1.1028,0.3723,-0.2114,0.8321,-17.0611,23.8168
-1.0999,0.3767,-0.2197,0.6336,-16.1756,26.771
-1.0857,0.3721,-0.2146,0.6718,-14.7863,29.8092
-1.0803,0.3857,-0.2253,0.1756,-13.145,32.9237
-1.0774,0.3757,-0.2307,-0.374,-11.2519,36.1374
-1.0767,0.3772,-0.2341,-1.0229,-8.5649,39.3893
-1.0818,0.3772,-0.2375,-1.3435,-6.1374,42.7786
-1.0847,0.3782,-0.2422,-1.8397,-3.5496,46.542
-1.103,0.3809,-0.2349,-2.1756,-0.9618,50.0992
-1.1128,0.3933,-0.2234,-2.626,1.8931,53.8931
-1.1208,0.3948,-0.2244,-2.8397,4.6336,57.9008
-1.1362,0.4028,-0.2263,-3.1908,7.0534,61.9695
-1.1528,0.4092,-0.2332,-3.374,9.2824,66.7939
-1.1587,0.4067,-0.2292,-3.7863,11.3893,71.4962
-1.179,0.3989,-0.2388,-4.0229,13.2595,76.4962
-1.1924,0.4055,-0.2581,-3.9618,14.3664,82.1527
-1.1951,0.4104,-0.2673,-4.1069,16.1145,87.542
-1.2075,0.4233,-0.2852,-4.8168,17.9695,94.0382
-1.2141,0.4221,-0.3057,-5.3588,20.084,99.8092
-1.2197,0.4248,-0.312,-6.3511,21.7176,105.9237
-1.2188,0.4441,-0.3145,-7.3969,23.9008,112.7023
-1.2241,0.4368,-0.3318,-8.7405,25.5878,118.5725
-1.2312,0.4448,-0.3437,-10.5267,27.2214,124.6565
-1.2307,0.4531,-0.3435,-12.2672,28.687,130.5191
-1.2351,0.4492,-0.3398,-14.4885,29.5038,136.1908
-1.2334,0.4509,-0.3586,-16.5725,29.8626,141.7863
-1.2322,0.4426,-0.3501,-18.8779,30.1221,147.1679
-1.2339,0.4385,-0.3411,-21.2137,30.0992,152.626
-1.2292,0.4277,-0.3459,-23.4733,29.6336,157.6641
-1.2263,0.4265,-0.3437,-25.7557,29.2901,162.8244
-1.2212,0.417,-0.3389,-27.855,28.9771,167.8931
-1.2102,0.4131,-0.3311,-29.9847,29.0992,173.1374
-1.2151,0.4065,-0.3232,-32.1603,29.3664,179.7176
-1.2078,0.3901,-0.3147,-33.916,30.2061,185.8397
-1.2202,0.3882,-0.3154,-35.2214,30.8855,191.7328
-1.2278,0.3774,-0.3083,-36.3664,32.1374,198.0534
-1.2393,0.3635,-0.2939,-37.2901,33.0687,203.7328
-1.2512,0.3486,-0.2771,-37.5954,33.084,209.0458
-1.259,0.3362,-0.2661,-37.8473,32.0992,215.2214
-1.2622,0.3306,-0.2461,-38.1603,30.3588,221.0229
-1.2766,0.3174,-0.2319,-38.1832,27.5344,227.1374
-1.2656,0.3069,-0.2,-37.6794,23.5038,233.7939
-1.269,0.2983,-0.175,-37.4962,18.5954,240.4886
-1.25,0.2842,-0.1484,-36.7405,12.0076,247.0458
-1.2217,0.2502,-0.1372,-35.687,4.0916,250.1298
-1.1833,0.2334,-0.1384,-34.313,-4.7099,250.1298
-1.1643,0.2119,-0.1467,-32.6031,-14.2824,250.1298
-1.1143,0.1985,-0.1511,-30.5802,-23.5725,250.1298
-1.0684,0.1763,-0.1406,-28.4046,-32.4351,250.1298
-1.0171,0.1777,-0.1519,-25.9847,-40.6794,250.1298
-0.9492,0.1753,-0.1699,-23.9313,-46.9618,250.1298
-0.8958,0.1665,-0.1826,-21.313,-51.229,250.1298
-0.8406,0.1748,-0.2095,-19.1221,-54.0763,250.1298
-0.7874,0.1814,-0.2229,-17.1756,-54.9618,250.1298
-0.7656,0.1787,-0.2368,-15.2214,-54.6031,250.1298
-0.7329,0.1863,-0.2703,-13.0916,-52.9313,250.1298
-0.6885,0.1992,-0.3289,-11.9313,-49.7099,250.1298
-0.6545,0.2056,-0.3657,-10.8779,-44.9389,250.1298
-0.6318,0.2173,-0.4036,-9.8473,-39.8015,250.1298
-0.6008,0.2329,-0.4414,-9.9466,-33.8473,250.1298
-0.5872,0.2437,-0.4795,-10.3817,-26.8779,250.1298
-0.572,0.2637,-0.5129,-11.7939,-20.1756,250.1298
-0.5608,0.2737,-0.5432,-13.9466,-12.8473,250.1298
-0.5623,0.282,-0.5564,-16.4809,-5.9237,250.1298
-0.5566,0.3025,-0.5867,-20.0076,2.626,250.1298
-0.5549,0.3022,-0.6194,-24.6565,10.9237,250.1298
-0.5513,0.3149,-0.6426,-29.4198,19.7939,250.1298
-0.5378,0.3203,-0.6426,-34.9924,28.9771,250.1298
-0.5442,0.3208,-0.6582,-40.9389,37.8092,250.1298
-0.5422,0.3228,-0.665,-47.3969,46.687,250.1298
-0.5547,0.3088,-0.6545,-54.2748,54.9389,250.1298
-0.5664,0.2944,-0.6455,-61.4198,61.771,250.1298
-0.5635,0.2842,-0.6282,-69.0076,67.9542,250.1298
-0.5808,0.2659,-0.6018,-77.3893,72.9847,250.1298
-0.593,0.2397,-0.5684,-85.0458,75.9313,250.1298
-0.6006,0.217,-0.5242,-92.5343,77.7176,250.1298
-0.6091,0.1904,-0.4805,-100.2824,77.6565,250.1298
-0.6096,0.1555,-0.4236,-107.3282,76.3435,250.1298
-0.613,0.1138,-0.3811,-113.8702,73.9466,250.1298
-0.6062,0.0747,-0.334,-119.687,69.9313,250.1298
-0.5977,0.0532,-0.312,-124.6489,64.8931,250.1298
